supplierId,modelId,serialNumber,price,note,conditionId,stockStatus,whlocationId,location,smartnet,addedBy,quantity
7,785,FGL1624W0R5,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1627W0KP,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X373,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1627W0KK,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W40C,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W423,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W43M,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3Y6,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W48B,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S581,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S582,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6Q1,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X37P,NULL,"8.3.3.0.0; 27/03/2020
wh
test by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
1,784,FGL1614W14P,NULL,"8.3.3.0.0; 27/03/2020
",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1826X1T1,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1828X2JV,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1640W0H4,NULL,"8.3.3.0.0; 27/03/2020
by P",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1640W0H3,NULL,"8.3.3.0.0; 27/03/2020
by P",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S57P,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S59Q,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W40R,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6QG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S59Z,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W40V,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S57V,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X34M,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S58F,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W41A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3GV,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3XH,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3H2,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6UQ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W450,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W16U,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3G4,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3XY,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W43X,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3UZ,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1714W178,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X36X,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W41U,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3WK,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1627W0L2,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S54B,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3HT,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X34F,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3GB,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W44H,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X394,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42U,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X387,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X38S,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3HF,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42A,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1708W1FU,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S57R,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W41N,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X35Z,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S54S,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S585,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3X5,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3WX,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W437,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W43Q,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3UU,NULL,"8.3.3.0.0; 27/03/2020
wh by H",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3J9,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3HQ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1648Z44F,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3Y2,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S57T,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W41W,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1620W0QP,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W453,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1705Z3UM,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W44W,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SP,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X37U,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X353,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6RJ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6S2,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6RT,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6T9,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6QL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6QV,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6U0,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6U5,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6RF,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6R0,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6PQ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1737W7XL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SY,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1624W0RG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3E7,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W204,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3FC,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3FT,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W21Y,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3FG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W21V,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3GE,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3GN,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3FX,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
1,784,FGL1742W6T4,NULL,"8.3.3.0.0; 27/03/2020
",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1608P0MF,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3EL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W44S,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W20X,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W219,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W1ZN,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S59S,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
1,784,FGL1717W44L,NULL,"8.3.3.0.0; 27/03/2020
",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W22X,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W427,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1639W0VM,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W16V,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1736W3FP,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1627W0KL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1627W0KX,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1737W7UV,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1621W00F,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2VW,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2WS,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W45K,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2WW,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S55G,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2UV,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1608P0MG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1621W00G,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6RS,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X36A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1632W224,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1652W0JG,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3WT,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42T,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3XN,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X351,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1737W7V5,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X35A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3HK,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X37Z,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X360,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3GZ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6US,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SU,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3VT,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3W3,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X35M,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6Q9,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6QE,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SR,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1737W7UU,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6SS,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S57Q,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3W0,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X3KL,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1621W00H,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3VS,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X356,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3VB,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S580,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X36D,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X34H,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3VC,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W3VZ,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6TX,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W414,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6S4,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X345,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X39T,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X34A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42M,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S58X,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42R,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W42H,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1742W6T3,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S59A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S55D,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X37S,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W45V,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717W40U,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X35W,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X35F,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X37A,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717S58M,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X369,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X39H,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1717X38T,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1624W0RB,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,785,FGL1624W0RD,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2TN,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
7,784,FGL1713S2W2,NULL,"8.3.3.0.0; 27/03/2020
wh by viet",3000,1,1,8.3.3.0.0,NC,Add by stock-check,1
